42506 	 1.000484 	 0.000148 	 134.911290 	 0.020021
42206 	 0.999433 	 0.000143 	 135.053143 	 0.019283
42108 	 1.000410 	 0.000144 	 134.921334 	 0.019419
42246 	 0.999249 	 0.000139 	 135.078060 	 0.018857
42141 	 1.000067 	 0.000147 	 134.967610 	 0.019867
42039 	 1.001077 	 0.000141 	 134.831372 	 0.019014
42344 	 0.999392 	 0.000144 	 135.058685 	 0.019503
42109 	 1.000130 	 0.000143 	 134.959087 	 0.019317
42053 	 1.001270 	 0.000145 	 134.805373 	 0.019542
42466 	 0.999757 	 0.000140 	 135.009428 	 0.018918
42096 	 0.999560 	 0.000258 	 135.035991 	 0.034797
42020 	 1.001203 	 0.000139 	 134.814381 	 0.018699
41896 	 1.017540 	 0.000162 	 132.649912 	 0.021057
42539 	 0.999555 	 0.000515 	 135.036706 	 0.069630
42390 	 0.998801 	 0.000144 	 135.138676 	 0.019550
42287 	 0.992673 	 0.000007 	 135.972844 	 0.000915
42295 	 0.999467 	 0.000139 	 135.048593 	 0.018757
42615 	 0.999233 	 0.000140 	 135.080207 	 0.018891
42074 	 1.000133 	 0.000142 	 134.958716 	 0.019125
42143 	 1.000083 	 0.041274 	 134.965333 	 5.570052
42093 	 0.999773 	 0.000563 	 135.007195 	 0.075979
41937 	 1.003995 	 0.000142 	 134.439527 	 0.019072
42138 	 1.000044 	 0.000140 	 134.970638 	 0.018927
41977 	 1.002685 	 0.000143 	 134.615223 	 0.019164
42603 	 1.000205 	 0.000134 	 134.948884 	 0.018124
42164 	 1.000083 	 0.000178 	 134.965462 	 0.024055
41998 	 1.002154 	 0.000204 	 134.686479 	 0.027474
41970 	 1.003034 	 0.000142 	 134.568340 	 0.018988
42185 	 0.999402 	 0.000145 	 135.057387 	 0.019656
42612 	 0.999368 	 0.000138 	 135.061954 	 0.018621
42205 	 0.999012 	 0.000147 	 135.110043 	 0.019839
42404 	 0.998741 	 0.000143 	 135.146740 	 0.019346
42636 	 1.004458 	 0.000140 	 134.377549 	 0.018746
42265 	 0.999573 	 0.000185 	 135.034196 	 0.025013
42224 	 1.000582 	 0.000140 	 134.898023 	 0.018867
42130 	 1.000080 	 0.000149 	 134.965767 	 0.020155
42356 	 0.998753 	 0.000147 	 135.145096 	 0.019857
41926 	 1.005009 	 0.000142 	 134.303918 	 0.018918
42413 	 0.998622 	 0.000275 	 135.162844 	 0.037190
42476 	 0.999238 	 0.000142 	 135.079471 	 0.019155
42123 	 1.000078 	 0.000141 	 134.966095 	 0.019065
42513 	 0.999292 	 0.000217 	 135.072263 	 0.029310
42098 	 1.000592 	 0.000148 	 134.896755 	 0.019953
42582 	 1.000145 	 0.000489 	 134.957082 	 0.065977
41923 	 1.005338 	 0.000146 	 134.259888 	 0.019563
42418 	 0.999943 	 0.000142 	 134.984358 	 0.019138
42062 	 1.000609 	 0.000143 	 134.894511 	 0.019216
42182 	 0.999615 	 0.000146 	 135.028565 	 0.019729
41916 	 1.006181 	 0.000140 	 134.147407 	 0.018708
42125 	 1.000503 	 0.000144 	 134.908698 	 0.019431
42285 	 0.999511 	 0.000143 	 135.042641 	 0.019286
41961 	 1.002806 	 0.000141 	 134.598853 	 0.018938
42545 	 0.996515 	 0.000508 	 135.448688 	 0.069015
41910 	 1.008333 	 0.000196 	 133.861200 	 0.025990
42118 	 1.000138 	 0.000143 	 134.957965 	 0.019235
41941 	 1.006605 	 0.000169 	 134.090975 	 0.022525
42072 	 1.000633 	 0.000171 	 134.891184 	 0.023037
42471 	 0.999469 	 0.000141 	 135.048334 	 0.019041
42094 	 0.999050 	 0.000142 	 135.104916 	 0.019266
42008 	 1.001910 	 0.000140 	 134.719233 	 0.018807
42045 	 1.001858 	 0.000137 	 134.726268 	 0.018415
42425 	 1.002244 	 0.000140 	 134.674341 	 0.018807
42188 	 0.999460 	 0.000147 	 135.049471 	 0.019889
42554 	 0.992547 	 0.000007 	 135.990119 	 0.000976
42630 	 1.000130 	 0.000140 	 134.959070 	 0.018866
42063 	 1.001032 	 0.000142 	 134.837432 	 0.019097
42555 	 1.002220 	 0.000480 	 134.677645 	 0.064516
42290 	 0.999477 	 0.000140 	 135.047204 	 0.018933
41987 	 1.002523 	 0.000142 	 134.636847 	 0.019019
42342 	 0.999003 	 0.000137 	 135.111332 	 0.018576
42269 	 0.999337 	 0.000143 	 135.066205 	 0.019317
42591 	 1.000899 	 0.000502 	 134.855325 	 0.067585
